,id_arr,coord_x,coord_y
1899,398.0,784113.5000088364,970384.3126025125
1900,398.0,784173.312553253,970415.1248768419
1901,398.0,784229.6251046695,970455.8124595135
1902,398.0,784246.3124072552,970462.6251099259
1903,399.0,784294.6249746718,969529.3123440072
1904,399.0,784449.1873295866,969212.312649928
1905,399.0,784559.1251018383,969011.1873960122
1906,400.0,784199.1251656711,970190.6876616776
1907,400.0,784495.6249007545,969539.1249884292
1908,401.0,784035.499836754,972964.8123627603
1909,401.0,783956.8749940023,973284.5000435933
1910,401.0,783951.8126681708,973435.3750699237
1911,401.0,784007.8125561699,974137.1249787584
1912,402.0,784716.8124505021,972929.3750976771
1913,402.0,784640.3126035035,973253.1247782633
1914,402.0,784626.1876317523,973346.3749198467
1915,403.0,785488.6252113357,976940.9999484271
1916,403.0,785396.3124038354,977062.8750327602
1917,403.0,785200.3124677539,977381.1250524297
1918,404.0,785511.1875021718,977557.8126911744
1919,404.0,785572.312379919,977492.1251585111
1920,404.0,785734.3750479221,977255.1249763444
1921,405.0,785753.1250104196,977512.3751180097
1922,406.0,783244.3124427535,975733.1250675917
1923,406.0,783251.0000934191,975728.1250775903
1924,406.0,783558.6874701716,975743.8750460967
1925,406.0,784134.3749670871,975803.3125912622
1926,406.0,785514.3124959208,976005.9998499304
1927,407.0,782128.187706504,977127.6875671744
1928,407.0,782245.4998078384,977146.3748657629
1929,407.0,782424.6251057535,977196.1250943467
1930,407.0,782627.5000280887,977230.6250253469
1931,408.0,785210.3751116693,966779.6249300092
1932,409.0,782629.5000240877,966450.4999320954
1933,409.0,782688.8125695027,966277.1249507591
1934,409.0,782832.62494592,965950.3749480918
1935,410.0,782540.1875386722,966288.3125924245
1936,410.0,782688.999905087,965858.1251325905
1937,411.0,783605.3750408366,963870.3748430088
1938,411.0,783617.3126810044,963802.3126431778
1939,411.0,783644.6249623373,963125.8126838431
1940,412.0,784360.3125073388,961240.8748526797
1941,412.0,784378.8124703355,961099.3751356751
1942,412.0,784459.1249737553,960717.6249149293
1943,413.0,783831.6249164194,961189.6249551773
1944,413.0,783874.3124950863,960539.3126075119
1945,414.0,785335.8748606704,975106.1250092611
1946,414.0,785516.875154838,975127.374966763
1947,415.0,784172.4998908378,977010.8124728426
1948,415.0,783779.00002167,976834.6248330921
1949,415.0,783179.6249080859,976615.1876079291
1950,415.0,782953.3126966693,976535.1251040101
1951,415.0,782659.6249638386,976428.6873247623
1952,415.0,782418.6874535866,976358.1251299232
1953,416.0,785780.8122910038,969180.8123848438
1954,416.0,785743.8123650029,969139.3751317635
1955,416.0,785654.374879837,969045.1876560971
1956,417.0,785140.6249230877,959522.3126730099
1957,417.0,784988.6875629202,960503.5000150949
1958,418.0,791253.6251642555,962277.6874115914
1959,418.0,791163.3126808368,962338.3749542609
1960,418.0,790906.8752015866,962544.8125335127
1961,419.0,791159.812359754,962050.3748740926
1962,419.0,790759.8125035875,962352.9999250099
1963,419.0,790654.8123855032,962444.1250708401
1964,419.0,790571.3748883381,962508.37494234
1965,420.0,790643.8750714213,962169.8749631792
1966,420.0,790561.1249088384,962229.3125083447
1967,420.0,790260.8125173375,962470.1250188425
1968,420.0,790185.3750041723,962522.8749133423
1969,421.0,789766.624857422,962651.3123205081
1970,421.0,789876.374966003,962534.1248908415
1971,421.0,790235.6249036714,962226.5001780093
1972,421.0,790437.8124914207,962062.812513262
1973,421.0,790589.3751804195,961953.3124041781
1974,421.0,790681.4999961704,961887.3752000928
1975,421.0,790763.499832172,961830.9999847636
1976,422.0,792390.3125234209,961924.812461175
1977,422.0,792376.6875506714,962254.8747931793
1978,422.0,792391.6875206716,962631.3750244305
1979,423.0,792695.499905169,963320.1249592602
1980,423.0,792627.6873767525,963267.6874000952
1981,423.0,792394.1248517521,963045.812515758
1982,423.0,792263.8751122542,962937.8124036789
1983,423.0,792143.8126883358,962860.812557675
1984,423.0,792120.3750711717,962837.3126046732
1985,423.0,792075.3124972545,962810.499994263
1986,423.0,791948.125087589,962723.4998401776
1987,423.0,791861.3125971705,962662.999961175
1988,423.0,791717.3125570863,962568.3748223409
1989,423.0,791617.3124290034,962504.6249498427
1990,424.0,788330.0001060031,966955.1875710115
1991,425.0,788272.8748921715,967162.8748196736
1992,425.0,788288.6875245869,967083.3123147637
1993,425.0,788330.0001060031,966955.1875710115
1994,425.0,788381.1250037551,966790.1249090135
1995,426.0,793937.8750450872,968153.8751342595
1996,426.0,794036.9998468384,968006.5001009256
1997,426.0,794106.6250356697,967925.6875985116
1998,426.0,794226.3124603368,967803.3125151768
1999,427.0,792880.6248630024,965793.1249345094
2000,427.0,792937.6250770874,966116.8126073405
2001,427.0,793013.6875890046,966613.1249349266
2002,427.0,793106.3124037534,967115.8125778437
2003,427.0,793114.125052169,967209.125055261
2004,428.0,793353.999900505,967351.3124349266
2005,428.0,793252.3124398366,967361.375078842
2006,428.0,793142.1249961704,967357.1250873432
2007,428.0,793041.3748695888,967341.3751188442
2008,429.0,793186.4999074191,970421.499864094
2009,429.0,793177.4999254197,970277.9998230115
2010,429.0,793058.9998343363,969430.812541008
2011,429.0,793024.6875670031,969104.6248731762
2012,429.0,792981.8126527555,968430.3749093413
2013,429.0,792947.8123926707,967756.8749440089
2014,429.0,792935.3750815876,967590.1876133457
2015,429.0,792905.6251410879,967334.8748037592
2016,429.0,792883.3748575039,967088.3126328439
2017,429.0,792801.0000222549,966616.3125925958
2018,430.0,792811.3126656711,977191.625103347
2019,430.0,792762.3750995025,977207.1250723451
2020,430.0,792488.6249908358,977289.4999075904
2021,430.0,792288.6873985864,977371.1250724271
2022,430.0,792195.8749201708,977431.9999506772
2023,431.0,792516.4999350868,976855.9997903407
2024,431.0,792387.1875296719,976904.1873580068
2025,431.0,792203.6249046698,977016.8747966737
2026,431.0,792103.3124412522,977086.1249862611
2027,432.0,793305.1249982528,977800.5001979247
2028,432.0,793049.1875180043,977471.3752000108
2029,432.0,792965.875020586,977372.8124050125
2030,432.0,792939.3750735857,977332.6874852628
2031,432.0,792821.31264567,977203.0000805929
2032,432.0,792516.4999350868,976855.9997903407
2033,433.0,793189.6249011718,976271.8749743402
2034,433.0,793201.3748776689,976260.3126615137
2035,433.0,793226.124828171,976252.3126775101
2036,433.0,793350.8749067523,976182.8124884292
2037,434.0,793693.6248774193,976321.499875091
2038,434.0,793430.1250763386,976176.1251658425
2039,434.0,793382.6875071712,976161.8125304282
2040,435.0,793154.312635839,976622.8125926778
2041,435.0,793254.6874350868,976578.8123525903
2042,435.0,793464.6876712553,976464.624916926
2043,435.0,793655.3749539219,976348.6248208433
2044,435.0,793693.6248774193,976321.499875091
2045,435.0,793744.6874393374,976288.8749403432
2046,436.0,791065.3748845868,977093.8749707565
2047,436.0,790716.3749264218,977079.3749997616
2048,436.0,790612.6248058379,977071.6250152588
2049,437.0,790927.3751605861,977201.3124199286
2050,437.0,790998.312354669,977147.6251913458
2051,437.0,791065.3748845868,977093.8749707565
2052,437.0,791173.9999954216,976995.8125028461
2053,438.0,790077.6875555031,976753.6249950901
2054,438.0,790125.6251236722,976699.3124396801
2055,438.0,790196.12498267,976652.6248690113
2056,438.0,790582.499866087,976431.1249839291
2057,438.0,790962.1250910871,976186.6248167604
2058,438.0,791364.6249422543,975964.1875975952
2059,438.0,791678.6876343377,975811.9999098405
2060,438.0,791737.4998526722,975793.874946095
2061,439.0,790490.125050839,976801.8125627637
2062,439.0,790396.6249097548,976783.3749355897
2063,439.0,790296.1251107529,976776.3749495968
2064,439.0,790077.6875555031,976753.6249950901
2065,439.0,789713.1249644198,976716.3750695959
2066,439.0,788860.3123655878,976662.3125136793
2067,439.0,788379.1250077523,976674.3124896735
2068,440.0,788897.6249550022,977874.3750501797
2069,440.0,788746.8125925884,977848.687437512
2070,440.0,788396.4999730028,977809.6875155121
2071,440.0,787915.812614169,977772.8749250919
2072,441.0,787673.8751059212,977261.874962844
2073,441.0,787498.3124649189,977548.3750460073
2074,441.0,787393.8750097528,977746.3749780953
2075,442.0,792950.1873879209,971098.8124858439
2076,442.0,792990.624971088,971037.8749436736
2077,443.0,793423.875088837,971672.3749870136
2078,443.0,793151.3126418367,971351.3123089299
2079,443.0,792950.1873879209,971098.8124858439
2080,443.0,792524.812582504,970590.8125175908
2081,443.0,792216.8125423379,970271.4998360127
2082,443.0,791484.8123659194,969439.3125240132
2083,443.0,790936.000143338,968777.6875349283
2084,443.0,790035.3749760874,967776.8749040067
2085,443.0,789738.3749139197,967463.624874346
2086,443.0,789175.6250551715,966809.1251990944
2087,443.0,788581.6875947528,966149.8125413433
2088,443.0,788111.8748860881,965643.3125700951
2089,444.0,787555.6873501688,968972.3751376793
2090,444.0,787582.1249613389,968962.6248290911
2091,444.0,788048.6876765043,968637.6251510084
2092,444.0,788176.6250846721,968564.6876328439
2093,444.0,788330.3751052544,968463.3751714304
2094,445.0,787509.1874431707,969234.9999405071
2095,445.0,787695.8123980053,969266.6875411794
2096,445.0,787954.8125361688,969346.875044845
2097,446.0,788640.8751404211,975206.6251363456
2098,446.0,788726.124969922,975239.6250703409
2099,446.0,788953.18750792,975287.3749748468
2100,447.0,788623.1251759194,974449.3123465106
2101,447.0,788167.8124382533,974925.1250431761
2102,447.0,787576.4999725856,975496.8748839274
2103,447.0,787467.3748627529,975624.8126201779
2104,448.0,788705.6250109188,975567.1250715107
2105,448.0,788687.312711589,975668.9998677596
2106,448.0,788668.3750854209,975797.4999388456
2107,448.0,788621.1875157543,976007.1248476803
2108,449.0,788950.3748495057,975678.8125121742
2109,449.0,788944.6248610057,975752.1250295937
2110,449.0,788874.6876649223,976005.6251787618
2111,450.0,790175.3126883358,977190.8124409243
2112,451.0,788795.125160005,976837.9998263419
2113,451.0,789105.8125307523,977034.6874250919
2114,451.0,789701.3126520887,977455.6249034256
2115,451.0,790042.8749610856,977704.1250625923
2116,452.0,787647.8748298362,976975.8125428408
2117,452.0,787621.8125460036,977015.3751277626
2118,452.0,787523.3124149218,977180.3751258403
2119,452.0,787459.6875421703,977297.8748908415
2120,453.0,792442.0000840873,976561.3123875931
2121,453.0,793050.3748515882,976901.3123637587
2122,453.0,793246.6874510869,977023.8124468401
2123,453.0,793383.6251693368,977127.6875671744
2124,454.0,793074.1251321696,962283.687399596
2125,454.0,793082.8751146719,962591.687439762
2126,455.0,792821.31264567,962065.8751711771
2127,455.0,792813.1876619197,962739.3751365095
2128,456.0,790574.1875467524,962804.8750055134
2129,456.0,790698.6249619201,962858.8748975098
2130,456.0,791200.1249431707,963105.1873970106
2131,457.0,787868.3750450052,967725.375007011
2132,457.0,789059.4999593385,967792.1875374243
2133,458.0,793157.6249651723,967856.3750730902
2134,458.0,793353.999900505,967351.3124349266
2135,458.0,793405.6251253374,967224.3123608455
2136,458.0,793465.6873411722,967026.6250921786
2137,458.0,793536.8125270046,966695.6874338463
2138,458.0,793605.812389005,966215.6250737607
2139,459.0,793865.3748620041,965893.3750620931
2140,459.0,793824.3749440052,966120.3126003444
2141,459.0,793818.3749560043,966216.6874075904
2142,459.0,793803.8126491718,966544.0000731796
2143,460.0,794046.1248285882,965743.3750340119
2144,460.0,794029.1251906715,966067.3750421777
2145,460.0,794031.8125212528,966358.500116095
2146,460.0,794039.6251696721,966492.874847345
2147,461.0,792500.6249668375,965712.3124320954
2148,461.0,792443.375081338,965372.3124559298
2149,462.0,792597.8751004189,964925.5000293404
2150,463.0,793026.9998983368,965923.8126652613
2151,463.0,793050.8125147521,965873.8124371767
2152,463.0,793137.6873410046,965592.875006929
2153,463.0,793196.1248881705,965448.49996759
2154,463.0,793246.1251162551,965289.6876211762
2155,464.0,793586.3750919215,964935.3750095963
2156,464.0,793350.8125709221,965585.1250224262
2157,465.0,792781.8123965859,963719.3751450107
2158,465.0,792792.8123745881,963843.8748960122
2159,465.0,792884.6875189207,964374.8124824241
2160,465.0,792977.1249980889,964860.3748315126
2161,466.0,793948.687687505,964439.00001809
2162,466.0,794060.500127919,964112.3750151768
2163,466.0,794149.8749491721,963786.000011757
2164,467.0,789707.8126390874,961425.8124749288
2165,467.0,789431.3748717532,961227.8125428408
2166,467.0,789312.624781169,961124.625085175
2167,468.0,787871.0000397526,960101.3124992624
2168,468.0,787733.6873222552,960255.3751832619
2169,468.0,787694.500064671,960306.8124163449
2170,468.0,787617.9998895861,960384.3125894293
2171,468.0,787546.3750328384,960466.1250898466
2172,468.0,787461.6875381693,960560.312565513
2173,468.0,787405.8126499206,960618.5001131743
2174,469.0,793315.8126409203,961298.312401846
2175,469.0,793314.3126439191,961028.124950096
2176,469.0,793325.6249572523,960861.6249550134
2177,470.0,792315.8750082552,961168.6249971762
2178,471.0,789116.1248460859,960382.6249287575
2179,471.0,788456.187517669,960435.6874866784
2180,471.0,788123.624862589,960469.8124184236
2181,471.0,788111.8125502542,960474.6874086782
2182,471.0,787806.1248414218,960510.6876647621
2183,471.0,787670.6247843355,960529.9999620914
2184,471.0,787500.1251253374,960554.81257651
2185,472.0,790707.8126075864,961054.3748975918
2186,472.0,790550.3125945032,960970.8750645965
2187,472.0,790275.4998239204,960846.6249850094
2188,472.0,789511.000040587,960425.8751703426
2189,472.0,789451.6251593381,960398.6875606775
2190,473.0,789511.000040587,960425.8751703426
2191,473.0,789526.312345922,960398.1248977631
2192,473.0,789561.1876042522,960327.3123753443
2193,473.0,789601.1875242554,960226.8125763461
2194,473.0,789626.1874742545,960180.8123402596
2195,473.0,789629.8751309216,960161.0000439286
2196,473.0,789661.3750679195,960095.1875115111
2197,473.0,789689.5000116713,960009.0000198409
2198,474.0,789216.1249741688,961026.3126177564
2199,474.0,789159.0000884198,960985.8126987591
2200,474.0,789025.3750275858,960898.3748815134
2201,474.0,788905.374939505,960817.1250440106
2202,475.0,788978.0001223385,960587.6251749247
2203,475.0,788973.3751315884,960632.1250859275
2204,475.0,788956.6248370036,960704.6249409243
2205,476.0,789169.3124037534,960394.1249057576
2206,476.0,789164.1250781715,960488.3750453442
2207,476.0,789114.6248490885,960717.6249149293
2208,476.0,789078.6875850037,960812.8123885915
2209,476.0,789042.1876580045,960875.3125916794
2210,477.0,791556.6248863377,962660.8126295954
2211,477.0,791232.3125428371,962636.8123495132
2212,477.0,791149.6250441708,962627.8126955926
2213,477.0,791015.6873199195,962614.6250579283
2214,477.0,790851.6249840036,962608.1874067634
2215,477.0,790534.8122974187,962588.3124465123
2216,477.0,790482.1874026693,962583.8124555126
2217,477.0,790327.1250487529,962581.8124595135
2218,477.0,790251.4998719208,962589.8751074299
2219,477.0,790128.5001179203,962599.1250889301
2220,477.0,789860.3123340867,962640.875005424
2221,477.0,789766.624857422,962651.3123205081
2222,477.0,789673.3127080873,962668.6249499246
2223,478.0,786386.6250557527,969764.6875294298
2224,479.0,786406.312352337,977490.6248334274
2225,480.0,787093.8126177527,969650.1250945106
2226,480.0,788048.5000128374,969924.3748740926
2227,480.0,788232.6876365878,969993.3750641793
2228,481.0,786666.3748243377,975340.8125320077
2229,481.0,787032.8124116696,974919.875053674
2230,481.0,787063.3750145882,974886.8751196787
2231,481.0,787320.624828171,974600.3123725951
2232,482.0,786796.8125555888,975991.9998779297
2233,482.0,786935.8749415055,975838.3748570904
2234,482.0,786971.8748695031,975781.8126342595
2235,483.0,792728.8751665056,959387.3749507591
2236,483.0,792770.875082504,959377.3123068437
2237,483.0,792960.8123666719,959297.1874670908
2238,484.0,792798.5000272542,959522.125009343
2239,484.0,793038.6248750873,959427.3125349283
2240,485.0,793425.3124219216,959176.0000454262
2241,485.0,793291.312689919,959163.8750696778
2242,485.0,793193.8748926707,959161.6874100119
2243,486.0,789381.312635921,960150.8750641793
2244,486.0,789386.1249622554,960133.6250986755
2245,486.0,789415.4999035038,960087.8748620898
2246,486.0,789527.1250083372,959836.1250375137
2247,487.0,790483.8750633374,959659.0000636801
2248,487.0,790617.6251239218,959734.8125760928
